

"OS Version",6,0,6002,2,"Service Pack 2",2,0,256,1
"WMV Core Version",11.0.6002.18049
"Codec Enumeration",{73647561-0000-0010-8000-00AA00389B71},
Codec,{73647561-0000-0010-8000-00AA00389B71},0,"Windows Media Audio Voice 9"
"Codec Format",0,"4 kbps, 8 kHz, mono","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 0A 00 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 96 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 40 00 00 00 F0 40 7C 00","0A 00 01 00 40 1F 00 00 F4 01 00 00 96 00 10 00 2E 00 10 00 04 00 00 00 00 00 00 00 00 00 00 00 08 00 00 00 A7 80 19 03 00 12 5A 92 A4 EB 9B 60 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"Codec Format",1,"5 kbps, 8 kHz, mono","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 0A 00 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 BB 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 40 00 00 00 38 41 7C 00","0A 00 01 00 40 1F 00 00 71 02 00 00 BB 00 10 00 2E 00 10 00 04 00 00 00 00 00 00 00 00 00 00 00 08 00 00 00 9F 80 19 05 24 00 52 92 A6 EB 9B 60 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"Codec Format",2,"8 kbps, 8 kHz, mono","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 0A 00 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 2C 01 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 40 00 00 00 80 41 7C 00","0A 00 01 00 40 1F 00 00 E8 03 00 00 2C 01 10 00 2E 00 10 00 04 00 00 00 00 00 00 00 00 00 00 00 08 00 00 00 CF 80 19 07 05 C9 2D 49 90 19 5B 60 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"Codec Format",3,"10 kbps, 11.025 kHz, mono","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 0A 00 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 20 02 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 40 00 00 00 C8 41 7C 00","0A 00 01 00 11 2B 00 00 E2 04 00 00 20 02 10 00 2E 00 10 00 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 15 E1 59 09 25 C9 2D 48 80 1A 7B 60 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"Codec Format",4,"12 kbps, 16 kHz, mono","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 0A 00 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 C2 01 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 40 00 00 00 10 42 7C 00","0A 00 01 00 80 3E 00 00 DC 05 00 00 C2 01 10 00 2E 00 10 00 04 00 00 00 00 00 00 00 00 00 00 00 10 00 00 00 A7 91 19 0B 05 C9 2D 40 14 5A 7B 60 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"Codec Format",5,"16 kbps, 16 kHz, mono","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 0A 00 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 58 02 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 40 00 00 00 58 42 7C 00","0A 00 01 00 80 3E 00 00 D0 07 00 00 58 02 10 00 2E 00 10 00 04 00 00 00 00 00 00 00 00 00 00 00 10 00 00 00 8D 91 59 0D 05 C9 2D 48 90 1A 7B 60 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"Codec Format",6,"20 kbps, 22.05 kHz, mono","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 0A 00 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 40 04 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 40 00 00 00 A0 42 7C 00","0A 00 01 00 22 56 00 00 C4 09 00 00 40 04 10 00 2E 00 10 00 04 00 00 00 00 00 00 00 00 00 00 00 10 00 00 00 05 F2 99 0F 05 C9 2D 48 80 5A 7B 60 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
Codec,{73647561-0000-0010-8000-00AA00389B71},1,"Windows Media Audio 9.2 Lossless"
